package_id,package_title,package_kind,package_folder,relative_path,sheet_or_table,variable_name,variable_label,inferred_type,non_null_sample_count,sample_values,min_value,max_value,source_file_format,confidence,notes
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,Join_Count,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=9; decimals=0.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,AGE111,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=14; decimals=0.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,AGE211,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=14; decimals=0.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,AGE311,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=14; decimals=0.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,EARN11,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=14; decimals=0.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,EARN21,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=14; decimals=0.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,EARN311,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=14; decimals=0.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,IND11,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=14; decimals=0.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,IND211,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=14; decimals=0.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,IND32,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=14; decimals=0.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,RAT00POP00,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=11; decimals=2.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,POP05BLKDE,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=11; decimals=2.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,LABBG00CTP,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=10; decimals=0.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,POP00BGCEN,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=11; decimals=2.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,RATBG00LAB,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=11; decimals=2.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,ADJ00BLKLA,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=11; decimals=2.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,RAT00POP_0,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=11; decimals=2.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,POP05DERIV,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=11; decimals=2.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,TAG90GEO,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=10; decimals=0.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,SUM00BLKEM,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=11; decimals=2.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,RAT00BLKSE,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=11; decimals=2.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,N_SELECT00,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=11; decimals=0.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,POP90,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=13; decimals=0.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,LABBG90,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=15; decimals=0.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,RATLABPOP,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=14; decimals=2.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,DER90LABTO,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=14; decimals=2.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,DER90INTLA,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=15; decimals=0.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,EMP90FULLT,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=15; decimals=0.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,DEREMP90BL,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=14; decimals=2.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,LAB95,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=11; decimals=2.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,EMP95,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=11; decimals=2.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,POP95,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=11; decimals=2.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,LAB00,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=11; decimals=2.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,EMP00,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=11; decimals=2.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,POP00,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=11; decimals=2.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,LAB05,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=11; decimals=2.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,EMP05,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=11; decimals=2.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,POP05,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=11; decimals=2.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,ADJPOP05,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=11; decimals=2.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,POP95DENS,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=11; decimals=2.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,LAB95DENS,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=11; decimals=2.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,EMP95DENS,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=11; decimals=2.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,POP00DENS,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=11; decimals=2.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,LAB00DENS,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=11; decimals=2.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,EMP00DENS,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=11; decimals=2.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,POP05DENS,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=11; decimals=2.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,LAB05DENS,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=11; decimals=2.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,EMP05DENS,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=11; decimals=2.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,RET00SUMTA,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=11; decimals=2.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,NRET00SUMT,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=11; decimals=2.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,RETNRETRAT,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=11; decimals=2.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,MULTFORNRE,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=11; decimals=2.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,DERRETFROM,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=11; decimals=2.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,DERNRETFRO,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=11; decimals=2.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,TAGNEWTAZ,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=12; decimals=0.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,FIELD_2,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=12; decimals=0.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,ID1,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=4; decimals=0.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,TAZ_2000,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=8; decimals=0.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,TAZ_ORIGIN,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=10; decimals=0.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,L5POP95AM,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=18; decimals=4.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,L5LAB95AM,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=18; decimals=4.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,L5EMP95AM,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=18; decimals=4.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,L10POP95AM,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=18; decimals=4.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,L10LAB95AM,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=18; decimals=4.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,L10EMP95AM,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=18; decimals=4.
